['1862', 'EA Z6 Glass Triangle Lawn', 'F11.AR6']
['1885', 'EA Z7 Complex Facade', 'F11.AR7']
['1863', 'EA Z8 Carslaw Courtyard', 'F11.AR8']
['780', 'E Block E Foyer', 'EFOYER']
['1118', 'E Block Kitchen', 'CEBK']
['1897', 'Eco &amp; Business Rm 215', 'H69.215']
['1742', 'Eco &amp; Business Room 321', 'H69.321']
['340', 'EdAnnexe Dance Studio 406', 'A36.406']
['200', 'Ed Design &amp; Tech Lab 638', 'A35.638']
['433', 'Edgeworth Dry Lab 204', 'A11.204']
['438', 'Edgeworth Wet Lab 205A', 'A11.205A']
['486', 'Edgeworth Wet Lab 205B', 'A11.205B']
['628', 'Ed Staff Common Room 401', 'A35.401']
['1498', 'Edu Audio Control Rm 211', 'A35.211']
['156', 'Education 408', 'A35.408']
['312', 'Education 409', 'A35.409']
['313', 'Education 418', 'A35.418']
['158', 'Education 419', 'A35.419']
['1296', 'Education 726', 'A35.726']
['1192', 'Education Access Lab 232', 'A35.232']
['725', 'Education Annex 308', 'A36.308']
['202', 'Education Annexe SR 311', 'A36.311']
['332', 'Education Ceramics Rm 619', 'A35.619']
['398', 'Education Child Centre', 'CC']
['1287', 'Education Darkroom 215', 'A35.215']
['335', 'Education Graphics Rm 634', 'A35.634']
['353', 'Education HM Lab 307/8', 'A35.307']
['154', 'Education Lect Rm 424', 'A35.424']
['1829', 'Education LS 229', 'A35.LS229']
['132', 'Education LT 351', 'A35.351']
['625', 'Education Mac Lab 224', 'A35.224']
['142', 'Education Seminar Rm 323', 'A35.323']
['143', 'Education Seminar Rm 325', 'A35.325']
['151', 'Education Seminar Rm 432', 'A35.432']
['152', 'Education Seminar Rm 433', 'A35.433']
['153', 'Education Seminar Rm 434', 'A35.434']
['181', 'Education Seminar Rm 435', 'A35.435']
['314', 'Education Seminar Rm 436', 'A35.436']
['315', 'Education Seminar Rm 438', 'A35.438']
['316', 'Education Seminar Rm 452', 'A35.452']
['317', 'Education Seminar Rm 458', 'A35.458']
['184', 'Education Seminar Rm 459', 'A35.459']
['172', 'Education Seminar Rm 461', 'A35.461']
['190', 'Education Seminar Rm 508', 'A35.508']
['318', 'Education Seminar Rm 514', 'A35.514']
['186', 'Education Seminar Rm 521', 'A35.521']
['191', 'Education Seminar Rm 524', 'A35.524']
['192', 'Education Seminar Rm 527', 'A35.527']
['196', 'Education Seminar Rm 530', 'A35.530']
['1881', 'Education Seminar Rm 618', 'A35.618']
['319', 'Education Seminar Rm 633', 'A35.633']
['334', 'Education SR 625-626', 'A35.625-626']
['1497', 'Edu TV Control Room 210', 'A35.210']
['1108', 'Edward Ford 101', 'A27.101']
['1348', 'Edward Ford 122', 'A27.122']
['1109', 'Edward Ford 136', 'A27.136']
['135', 'Edward Ford 308', 'A27.308']
['134', 'Edward Ford 309', 'A27.309']
['133', 'Edward Ford 316', 'A27.316']
['1880', 'Edward Ford 318', 'A27.318']
['1919', 'Edward Ford CR 201', 'A27.201']
['1297', 'Edward Ford Lab 330/331', 'A27.330']
['1920', 'Edward Ford VC Room 219', 'A27.219']
['731', 'eLearn322 Bren', 'A18.322']
['1420', 'Elec Eng 207', 'J03.207']
['629', 'Elec Eng Computer Lab 630', 'J03.630']
['1114', 'Elec Eng Lab 522', 'J03.522']
['426', 'Elec Eng Rm 440', 'J03.440']
['206', 'Elect Eng Rm 430', 'J03.E430']
['205', 'Electrical Eng 435', 'J03.435']
['148', 'Electrical Eng 448', 'J03.448']
['89', 'Electrical Eng Tut Rm 614', 'J03.614']
['88', 'Electrical Eng Tut Rm 620', 'J03.620']
['1293', 'Electronic lab N209A', 'J11.N209A']
['1085', 'Engine Assembly S173', 'J07.S173/EA']
['424', 'Engineering Conf Room', 'ENGCONF']
['1149', 'Eng Link Lawn and BBQ', 'J13.BBQ1']
['1230', 'E Williams Canine TR 262', 'B10.262']
['1231', 'E Williams Feline Tut Rm', 'B10.276']
['1229', 'E Williams Postmortem Rm', 'B10.203']
['1232', 'E Williams Seminar Rm 324', 'B10.324']
['790', 'F Block F126', 'C43F.F126']
['791', 'F Block F127', 'C43F.F127']
['793', 'F Block F128 (Staff Room)', 'C43.F128']
['792', 'F Block F Foyer', 'FFOYER']
['1729', 'Fisher AT Lab Booth 1', 'F03.311A']
['1730', 'Fisher AT Lab Booth 2', 'F03.311B']
['77', 'Fisher Lawn(Tennis Court)', 'F03.LAWN']
['95', 'Fisher Library Courtyard', 'F03.CRT']
['1943', 'Fisher Traing Rm 209', 'F03.209']
['1038', 'Flow Lab - S173', 'ME.FL']
['1839', 'Flow Visualisation N107', 'J11.N107F']
['987', 'Footbridge Theatre', 'A09.3.30']
['641', 'GA Bird Lab N121', 'J11.N121']
['1173', 'Gadigal Green BBQ', 'G15.BBQ1']
['1157', 'Gadigal Green Central', 'G15.AR3']
['1156', 'Gadigal Green East', 'G15.AR1']
['1158', 'Gadigal Green West', 'G15.AR2']
['564', 'Gas Turbine - S173', 'J07.S173/T1']
['1657', 'Gordon Gu-Hoi Chiu Rm 392', 'J14.392']
['431', 'Griffith Taylor 404', 'A19.404']
['430', 'Griffith Taylor 405', 'A19.405']
['435', 'Griffith Taylor 406', 'A19.406']
['405', 'Griffith Taylor 408', 'A19.408']
['92', 'Griffith Taylor 427', 'A19.427']
['439', 'Griffith Taylor 543', 'A19.543']
['831', 'Gunn Animal Handling Lvl1', 'GAHA']
['832', 'Gunn Betty Richards Lab', 'B19.445']
['1193', 'Gunn Lab A Room 401', 'B19.401']
['1228', 'Gunn Laboratory 610', 'B19.610']
['1385', 'Gunn Room 110', 'B19.110']
['1227', 'Gunn Seminar Room 353', 'B19.353']
['853', 'Gunn Seminar Room 648', 'B19.648']
['1043', 'Gyroscopic System S173', 'J07.S173/GS']
['879', 'H Block H104(EXSS)', 'C43H.H104']
['880', 'H Block H108(EXSS)', 'C43.H108']
['882', 'H Block H112(EXSS)', 'C43H.H112']
['855', 'H Block H204 (Bio)', 'C43.H204']
['856', 'H Block H205 (Bio)', 'C43.H205']
['883', 'H Block H211(EXSS)', 'C43H.H211']
['884', 'H Block H212(EXSS)', 'C43H.H212']
['18', 'Heydon Laurence LT 217', 'A08.217']
['1635', 'Horse Breeding Room 103', 'C30G.103']
['890', 'Horticulture Centre(OT)', 'HORTC']
['33', 'H R Carne Lecture Theatre', 'B19.247']
['237', 'Institute Lect Theatre 1', 'H03.N295']
['224', 'Institute Lecture Room 2', 'H03.N296']
['207', 'Institute Lecture Room 3', 'H03.N297']
['229', 'Institute Tut Rm 386', 'H03.N386']
['1260', 'Institute Tut Rm N322', 'H03.N322']
['476', 'In The Field', 'FIELD']
['1262', 'Jane Foss Russell Rm 502', 'G02.502']
['1263', 'Jane Foss Russell Rm 508', 'G02.508']
['1319', 'J Block PG Lab J123', 'C43.J123']
['1994', 'JDS Sydney CSC Rm 225', 'B01.225']
['1218', 'JD Stewart BBQ', 'B01.BBQ1']
['1832', 'JD Stewart Loxton LS 214', 'B01.214']
['1225', 'JDS Vet Anatomy Bone Rm', 'VATBR']
['833', 'JDS Vet Anatomy Lab 313', 'B01.313']
['489', 'John Greenaway Seminar Rm', 'JGSR']
['1750', 'K block K102', 'C43.K102']
['885', 'K Block K109(EXSS)', 'C43K.K109']
['886', 'K block K127(EXSS)', 'C43K.K127']
['687', 'KPEC Auditorium 4.1', 'KPECA41']
['694', 'KPEC Meeting Room 5.1', 'KPEC5.1']
['688', 'Large Conference Room', 'RPAHLCR']
['1992', 'Lathing S112', 'J07.S112/L']
['864', 'L Block Anat.Museum(BIO)', 'ANATM']
['863', 'L Block Anatomy Lab L107', 'C43.L107']
['783', 'L Block L109', 'C43L.L109']
['857', 'L Block L211(BIO)', 'C43.L211']
['858', 'L Block L214(BIO)', 'C43.L214']
['859', 'L Block L215(BIO)', 'C43.L215']
['860', 'L Block L217(BIO)', 'C43.L217']
['861', 'L Block L218(BIO)', 'C43.L218']
['862', 'L Block L219(BIO)', 'C43.L219']
['1976', 'LEES1 Wet Lab 203 Area 1', 'F22.2031']
['1977', 'LEES1 Wet Lab 203 Area 2', 'F22.2032']
['1978', 'LEES1 Wet Lab 203 Area 3', 'F22.2033']
['1970', 'LEES1 Wet Lab 203 (PC1)', 'F22.203']
['1979', 'LEES1 Wet Lab 303 Area 1', 'F22.3031']
['1980', 'LEES1 Wet Lab 303 Area 2', 'F22.3032']
['1981', 'LEES1 Wet Lab 303 Area 3', 'F22.3033']
['1971', 'LEES1 Wet Lab 303 (PC1)', 'F22.303']
['1982', 'LEES1 Wet Lab 403 Area 1', 'F22.4031']
['1983', 'LEES1 Wet Lab 403 Area 2', 'F22.4032']
['1972', 'LEES1 Wet Lab 403 (PC2)', 'F22.403']
['802', 'Leeuwenhoek Lab W201', 'F13.W201']
['1253', 'Link Building 122', 'J13.122']
['432', 'Link Building 126', 'ENG126']
['838', 'Mackie 107', 'K01.107']
['839', 'Mackie 114', 'K01.114']
['1424', 'Mackie 222', 'K01.222']
['470', 'Macleay Computer Lab 204', 'A12.204']
['627', 'Macleay Dry Lab 207', 'A12.207']
['414', 'Macleay Wet Lab 102', 'A12.102']
['680', 'Macleay Wet Lab 103', 'A12.103']
['1100', 'Madsen 331', 'F09.331']
['653', 'Madsen 454', 'F09.454']
['631', 'Madsen 460', 'F09.460']
['630', 'Madsen 461', 'F09.461']
['1112', 'Madsen AV Room 333', 'F09.333']
['1676', 'Madsen CCANESA Boardroom', 'F09.480']
['458', 'Madsen Computer Lab 211', 'F09.211']
['460', 'Madsen Computer Lab 226', 'F09.226']
['1098', 'Madsen Computer Lab 300', 'F09.300']
['1099', 'Madsen Computer Lab 302', 'F09.302']
['1111', 'Madsen GIS Comp Lab 301', 'F09.301']
['1644', 'Madsen Lab 208', 'F09.208']
['1102', 'Madsen Microscopy Lab 332', 'F09.332']
['1101', 'Madsen Petrology Lab 336', 'F09.336']
['449', 'Madsen Room G4', 'F09.G4']
['427', 'Madsen Room G62', 'F09.G62']
['448', 'Madsen Room G64', 'F09.G64']
['450', 'Madsen Room G65', 'F09.G65']
['453', 'Madsen Room G7', 'F09.G7']
['390', 'Madsen Room G8', 'F09.G8']
['457', 'Madsen Room G88', 'F09.G88']
['572', 'Madsen Room LG86', 'F09.LG86']
['590', 'Madsen Room LG92A', 'MADLG92A']
['1090', 'Madsen Tutorial Room 315', 'F09.315']
['1091', 'Madsen Tutorial Room 316', 'F09.316']
['1089', 'Madsen Tutorial Room 318', 'F09.318']
['1092', 'Madsen Tutorial Room 320', 'F09.320']
['1336', 'Madsen Tut Rm 236 (ACMM)', 'F09.236']
['1855', 'Madsen Water Lab 205', 'F09.205']
['1176', 'Manning BBQ', 'A23.BBQ1']
['247', 'Marjorie Oldfield (208a)', 'A27.208A']
['738', 'Materials/Struct Lab S163', 'J07.S163']
['869', 'M Block M008A(MRS)', 'C43M.M008A']
['1007', 'M Block M008B(MRS)', 'C43.M008B']
['870', 'M Block M009(MRS)', 'C43.M009']
['756', 'M Block M018 (MRS)', 'C43.M018']
['1358', 'M Block M020', 'C43.M020']
['871', 'M Block M021(MRS)', 'C43.M021']
['872', 'M Block M105(MRS)', 'C43M.M105']
['873', 'M Block M108(MRS)', 'C43.M108']
['1402', 'M Block M109', 'C43.M109']
['874', 'M Block M112(MRS)', 'C43.M112']
['760', 'M Block M113', 'C43M.M113']
['875', 'M Block M117 (OT)', 'C43M.M117']
['748', 'M Block M118', 'C43M.M118']
['775', 'M Block M305', 'M305']
['759', 'M Block M405 (OT)', 'C43M.M405']
['768', 'M Block M406 (Suspended)', 'C43.M406']
['772', 'M Block M407(PT Access)', 'C43.M407']
['774', 'M Block M408', 'C43M.M408']
['770', 'M Block M409', 'C43M.M409']
['887', 'M Block M410(OT)', 'C43.M410']
['888', 'M Block M412(OT)', 'C43.M412']
['1910', 'M C Franklin Lab Rm 112', 'C04B.112']
['1551', 'M C Franklin Lab Rm 126', 'C04B.126']
['1507', 'M C Franklin Lab Rm 131', 'C04B.131']
['1221', 'McMaster Path Lab 141', 'B14.141']
['1384', 'McMaster Room 123', 'B14.123']
['51', 'Mechanical Engineering LT', 'J07.S213']
['87', 'Mechanical Eng Tut Rm 1', 'J07.S220']
['99', 'Mechanical Eng Tut Rm 2', 'J07.S226']
['145', 'Mechanical Eng Tut Rm 3', 'J07.S227']
['183', 'Mechanical Eng Tut Rm 4', 'J07.S246']
['182', 'Mechanical Eng Tut Rm 5', 'J07.S242']
['1040', 'Mechanical Workshop S112', 'J07.S112']
['1167', 'Mechatronic Lab Link 330', 'J13.330']
['1655', 'Mech Eng Biomed Lab S197', 'J07.S197']
['465', 'Mech Eng Drawing Office', 'J07.S319']
['461', 'Mech Eng PC Lab S322', 'J07.S322']
['844', 'Mech Eng PC Lab S329', 'J07.S329']
['189', 'Mech Eng PC Lab S345', 'J07.S345']
['1422', 'Mech Eng S182A', 'J07.S182A']
['1423', 'Mech Eng S182B', 'J07.S182B']
['597', 'Mech Eng Wind Tunnel S173', 'J07.S173']
['1121', 'Mech Testing Lab S152', 'J07.S152']
['605', 'Medical Graduates Room', 'F13.S235']
['1094', 'Medical Library', 'MEDLIB']
['1419', 'Merewether 191', 'H04.191']
['1249', 'Merewether BBQ', 'H04.BBQ1']
['1313', 'Merewether Common Rm 327', 'H04.327']
['1312', 'Merewether Comp Lab 190', 'H04.190']
['1735', 'Merewether Courtyard', 'H04.MC']
['11', 'Merewether Lect 1 (Rm131)', 'H04.131']
['15', 'Merewether Lect 2 (Rm136)', 'H04.136']
['61', 'Merewether LR 3 (Rm 273)', 'H04.273']
['60', 'Merewether LR 4 (Rm 275)', 'H04.275']
['30', 'Merewether LR 5 (Rm 277)', 'H04.277']
['74', 'Merewether LR 6  (Rm 160)', 'H04.160']
['1306', 'Merewether Room 178', 'H04.178']
['1308', 'Merewether Room 178A', 'H04.178A']
['1307', 'Merewether Room 179', 'H04.179']
['1309', 'Merewether Room 179A', 'H04.179A']
['1310', 'Merewether Room 180', 'H04.180']
['1311', 'Merewether Room 181', 'H04.181']
['1315', 'Merewether Room 498', 'H04.498']
['122', 'Merewether SR 10 (Rm 174)', 'H04.174']
['125', 'Merewether SR 1 (Rm 154)', 'H04.154']
['128', 'Merewether SR 298', 'H04.298']
['105', 'Merewether SR 2 (Rm 155)', 'H04.155']
['110', 'Merewether SR 398', 'H04.398']
['103', 'Merewether SR 3 (Rm 156)', 'H04.156']
['127', 'Merewether SR 426', 'H04.426']
['573', 'Merewether SR 427', 'H04.427']
['104', 'Merewether SR 4 (Rm 157)', 'H04.157']
['102', 'Merewether SR 5 (Rm 158)', 'H04.158']
['101', 'Merewether SR 6 (Rm 159)', 'H04.159']
['126', 'Merewether SR 7 (Rm 170)', 'H04.170']
['124', 'Merewether SR 9 (Rm 172)', 'H04.172']
['700', 'MFB Auditorium (G60)', 'K25.G60']
['1504', 'MFB Meeting Rm 172', 'K25.172']
['1728', 'MFB Meeting Rm 5211', 'K25.5211']
['1369', 'MFB Meeting Room 131', 'K25.131']
['1370', 'MFB Meeting Room 143', 'K25.143']
['1842', 'MFB Meeting Room 201', 'K25.201']
['1251', 'MFB Meeting Room G97', 'K25.G97']
['1991', 'Milling S112', 'J07.S112/M']
['58', 'Mills Lecture Room 209', 'A26.209']
['708', 'Mills Seminar Room 148', 'A26.148']
['208', 'Mills Tutorial Room 202', 'A26.202']
['209', 'Mills Tutorial Room 205', 'A26.205']
['1044', 'ML226 Educ', 'A35.226']
['425', 'ML227 Educ', 'A35.227']
['150', 'Molecular Bio SR 335', 'G08.335']
['149', 'Molecular Bio SR 441', 'G08.441']
['368', 'Molecular Bio Wet Lab 300', 'G08.300']
['1651', 'Molecular Bio Wet Lab 301', 'G08.301']
['369', 'Molecular Bio Wet Lab 380', 'G08.380']
['604', 'Molecular Bio Wet Lab 400', 'G08.400']
['1122', 'Molecular Bio Wet Lab 450', 'G08.450']
['1095', 'N Block N104', 'C43N.N104']
['559', 'N Deg of Freedom - S173', 'ME.D2']
['1379', 'Nepean Clin School 201', 'C26C.201']
['1371', 'Nepean Clin School 211', 'C26C.211']
['1372', 'Nepean Clin School 212', 'C26C.212']
['1374', 'Nepean Clin School 213', 'C26C.213']
['1380', 'Nepean Clin School 214', 'C26C.214']
['1373', 'Nepean Clin School 215', 'C26C.215']
['1375', 'Nepean Clin School 216', 'C26C.216']
['1376', 'Nepean Clin School 217', 'C26C.217']
['1377', 'Nepean Clin School 218', 'C26C.218']
['1378', 'Nepean Clin School 219', 'C26C.219']
['1381', 'Nepean Clin School 220', 'C26C.220']
['1661', 'Nepean Clin School 234', 'C26C.234']
['1412', 'New Law 108', 'F10A.108']
['1413', 'New Law 109', 'F10A.109']
['1414', 'New Law 111', 'F10A.111']
['1415', 'New Law 116', 'F10A.116']
['1416', 'New Law 118', 'F10A.118']
['1134', 'New Law Annexe SR 340', 'F10A.340']
['1135', 'New Law Annexe SR 342', 'F10A.342']
['1136', 'New Law Annexe SR 344', 'F10A.344']
['1137', 'New Law Annexe SR 346', 'F10A.346']
['1138', 'New Law Annexe SR 440', 'F10A.440']
['1139', 'New Law Annexe SR 442', 'F10A.442']
['1147', 'New Law Annexe SR 444', 'F10A.444']
['1140', 'New Law Annexe SR 446', 'F10A.446']
['1161', 'New Law Computer Room 1', 'F10.011']
['1162', 'New Law Computer Room 2', 'F10.012']
['1127', 'New Law Learning Stud 030', 'F10A.030']
['1141', 'New Law LT 024', 'F10A.024']
['1142', 'New Law LT 026', 'F10A.026']
['1145', 'New Law LT 101', 'F10A.101']
['1143', 'New Law LT 104', 'F10A.104']
['1144', 'New Law LT 106', 'F10A.106']
['1154', 'New Law Moot Court (114)', 'F10A.114']
['1347', 'New Law MootCrt BrdRm 110', 'F10A.110']
['1191', 'New Law Room 403', 'F10.403']
['1148', 'New Law Seminar 020', 'F10A.020']
['1125', 'New Law Seminar 022', 'F10A.022']
['1126', 'New Law Seminar 028', 'F10A.028']
['1130', 'New Law Seminar 100', 'F10A.100']
['1131', 'New Law Seminar 102', 'F10A.102']
['1128', 'New Law Seminar 105', 'F10A.105']
['1129', 'New Law Seminar 107', 'F10A.107']
['1132', 'New Law Seminar 115', 'F10A.115']
['1133', 'New Law Seminar 117', 'F10A.117']
['1864', 'Nicholson Fountain', 'A14.Z02']
['246', 'Norman Gregg Lect Theatre', 'A27.221']
['609', 'North Badham 305', 'A16.N305']
['1283', 'Nurs Access Centre D2.01', 'M02D.D2.01']
['1426', 'Nursing 116-118', 'MO2G.116']
['1425', 'Nursing 502+504', 'MO2F.502']
['1183', 'Nursing C5.02', 'M02C.C5.02']
['1182', 'Nursing C5.05', 'M02C.C5.05']
['524', 'Nursing Clin Lab 1-2 (C2)', 'M02C.C2.11']
['517', 'Nursing Clin Lab 3-4 (C2)', 'M02C.C2.13']
['1567', 'Nursing Clin Lab 5-6 (D2)', 'M02D.D2.03/D2.05/06']
['520', 'Nursing Critical Care(D2)', 'ND201']
['509', 'Nursing Lecture BG.01', 'M02B.BG.01']
['511', 'Nursing Lecture C3.01', 'M02C.C3.01']
['531', 'Nursing Seminar 10 (C3)', 'M02C.C3.08']
['530', 'Nursing Seminar 11 (C3)', 'M02C.C3.07']
['529', 'Nursing Seminar 12 (C3)', 'M02C.C3.06']
['528', 'Nursing Seminar 13 (C3)', 'M02C.C3.05']
['281', 'Nursing Seminar 1 (C1)', 'M02C.C1.11']
['516', 'Nursing Seminar 2 (C1)', 'M02C.C1.06']
['515', 'Nursing Seminar 3 (C1)', 'M02C.C1.05']
['1159', 'Nursing Seminar 5 (D2)', 'M02D.D2.02']
['1065', 'Nursing Seminar 7 (B1.06)', 'M02B.B1.06']
['532', 'Nursing Seminar 9 (C3)', 'M02C.C3.09']
['521', 'Nursing Sim Lab D2.06', 'M02D.D2.06']
['510', 'Nursing Skills 1 (C2.03)', 'M02C.C2.03']
['1066', 'Nursing Skills 2 (C2.04)', 'M02C.C2.04']
['1865', 'Old Geology Lawn', 'A11.Z01']
['38', 'Old Geology Lect Theatre', 'A11.101']
['466', 'Old School Bldg SR 101', 'G15.101']
['1153', 'Old School Bldg SR 108', 'G15.108']
['1767', 'Online', 'OL']
['702', 'Orange Function Centre', 'OFC']
['706', 'Oriental Hotel, Singapore', 'OHS']
['889', 'OT Annex(OT)', 'C43OT.OT01']
['798', 'Oval', 'CUMBOVAL']
['1275', 'Pathology Museum (Rm 580)', 'D06.580']
['1340', 'PBI Conference Room 16-17', 'C44.16']
['1409', 'PBI Lecture Theatre A1.20', 'C44.120']
['1616', 'PBI Room A2.14', 'C44.A214']
['1615', 'PBI Room A2.17', 'C44.A217']
['1614', 'PBI Room A2.18', 'C44.A218']
['1617', 'PBI Room A2.21-A2.23', 'C44.A221']
['1618', 'PBI Room A2.24', 'C44.A224']
['620', 'Performance Studies AV', 'A20.S113']
['1086', 'Petrol Engine S173', 'J07.S173/PE']
['1265', 'Pharmacy Badham 2A', 'A16.219A']
['1266', 'Pharmacy Badham 2B', 'A16.219']
['1267', 'Pharmacy Badham 3A (301)', 'A16.301']
['1268', 'Pharmacy Badham 3B (302)', 'A16.302']
['1320', 'Pharmacy Honours Lab S327', 'A15.S327']
['1213', 'Pharmacy Lab N355', 'A15.N355']
['1271', 'Pharmacy Lab N376', 'A15.N376']
['17', 'Pharmacy Lecture Theatre', 'A15.N342']
['719', 'Pharmacy N336-338', 'A15.N336-338']
['720', 'Pharmacy N351', 'A15.N351']
['718', 'Pharmacy N352', 'A15.N352']
['1836', 'Pharmacy N353', 'A15.N353']
['1264', 'Pharmacy N410D', 'A16.N410D']
['722', 'Pharmacy S325', 'A15.S325']
['724', 'Philosophy Common Room', 'PCR']
['601', 'Physics 254 Laboratory', 'A29.254']
['602', 'Physics 361 VISLab', 'A28.361']
['471', 'Physics Dry Lab 419', 'A28.419']
['31', 'Physics Lecture Theatre 1', 'A28.405']
['42', 'Physics Lecture Theatre 2', 'A28.424']
['62', 'Physics Lecture Theatre 5', 'A28.337']
['603', 'Physics Room 414', 'A28.414']
['1929', 'PNR Learning Hub 200', 'J02.200']
['402', 'PNR Learning Studio 310', 'J02.310']
['468', 'PNR Learning Studio 311', 'J02.311']
['91', 'PNR Learning Studio 315', 'J02.315']
['90', 'PNR Learning Studio 316', 'J02.316']
['13', 'PNR Lecture Theatre 2', 'J02.302']
['14', 'PNR LT 1 (Farrell)', 'J02.304']
['491', 'Problem Based Learning 1', 'PBL1']
['492', 'Problem Based Learning 2', 'PBL2']
['493', 'Problem Based Learning 3', 'PBL3']
['494', 'Problem Based Learning 4', 'PBL4']
['495', 'Problem Based Learning 5', 'PBL5']
['854', 'Psych Badham Nth CL 132', 'A16.132']
['1905', 'Quad All Internal Lawns', 'A14.Z99']
['66', 'Quad Ante Room', 'A14.N282']
['106', 'Quad Botany Lawn and BBQ', 'A14.BBQ1']
['12', 'Quad Gen Lecture Th K2.05', 'A14.K2.05']
['245', 'Quad History Room S223', 'A14.S223']
['48', 'Quad Latin 1 S224', 'A14.S224']
['55', 'Quad Latin 2 S225', 'A14.S225']
['1124', 'Quad Mac Hall Kitchen', 'QBMHK']
['78', 'Quad MacLaurin Hall', 'A14.S458']
['59', 'Quad McRae Room S418', 'A14.S418']
['1835', 'Quad Muniments S401', 'A14.S401']
['592', 'Quad Nicholson Museum', 'A14.S259']
['1107', 'Quad Nicholson Museum 114', 'A14.H1.14']
['1106', 'Quad Nicholson Museum 115', 'A14.H1.15']
['703', 'Quad Organ/piano', 'OGH']
['29', 'Quad Oriental Room S204', 'A14.S204']
['40', 'Quad Philosophy S249', 'A14.S249']
['239', 'Quad Prof Board Room', 'A14.S445']
['645', 'Quadrangle Carillon Room', 'QCR']
['577', 'Quadrangle Cloisters', 'A14.Z09']
['1866', 'Quadrangle Flats', 'A14.Z03']
['113', 'Quadrangle Front Lawn', 'A14.AR6']
['238', 'Quadrangle Grt Hall Lawn', 'A14.AR2']
['674', 'Quadrangle Jacaranda Lawn', 'A14.AR5']
['675', 'Quadrangle Mac Hall Lawn', 'A14.AR4']
['676', 'Quadrangle Vice Chan Lawn', 'A14.AR3']
['730', 'Quad Refectory Room H113', 'A14.H1.13']
['595', 'Quad Room S227', 'A14.S227']
['594', 'Quad Room S241', 'A14.S241']
['86', 'Quad Room S421', 'A14.S421']
['596', 'Quad Room S422', 'A14.S422']
['168', 'Quad Room S441', 'A14.S441']
['79', 'Quad Senate Room', 'A14.N482']
['65', 'Quad The Great Hall', 'A14.N270']
['1884', 'Rapid Engineering S173', 'J07.S173/RE']
['795', 'R Block R003', 'C43R.R003']
['866', 'R Block R007(BACHS)', 'C43.R007']
['771', 'R Block R009', 'C43R.R009']
['782', 'R Block R010', 'C43R.R010']
['867', 'R Block R014(BACHS)', 'C43.R014']
['1683', 'R Block R023', 'C43R.R022']
['752', 'R Block R027', 'C43R.R027']
['868', 'R Block R028(BACHS)', 'C43.R028']
['744', 'R Block R035', 'C43L.R035']
['1908', 'R Block SIM Clinic', 'C43R.R019A']
['1087', 'Refrigeration S173', 'J07.S173/R']
['1838', 'Regiment Room 120', 'H01.120']
['800', 'Retzius Lab N201', 'F13.N201']
['689', 'RL Harris Room 4.3', 'RLH43']
['1942', 'Robot Assembly S173 lab', 'F07.S173/RA']
['711', 'Rogers Room N397', 'A20.N397']
['1665', 'Rozelle Rm 03S05 Elec Art', 'RB.03S05']
['1666', 'Rozelle Rm 05G17', 'RB.05G17']
['497', 'RPA Large Computer Room', 'RPALCR']
['496', 'RPA Meeting room 4.12', 'RPAMR412']
['498', 'RPA Small Computer Room', 'RPASCR']
['1189', 'RSB Holme 1.04B', 'A09.104B']
['1168', 'RSL Holme 1.04A', 'A09.1.04B']
['1188', 'RSS Holme 1.04', 'A09.104']
['1386', 'Rural Vet Centre Room 100', 'C08L.100']
['751', 'S Block S102', 'C43S.S102']
['1403', 'S Block S104 (CSCD)', 'C43.S104']
['1404', 'S Block S105 (CSCD)', 'C43.S105']
['1360', 'S Block S106', 'C43.S106']
['1361', 'S Block S107', 'C43.S107']
['1405', 'S Block S108 (CSCD)', 'C43.S108']
['1406', 'S Block S109 (CSCD)', 'C43.S109']
['1407', 'S Block S110 (CSCD)', 'C43.S110']
['1364', 'S Block S111', 'C43.S111']
['1408', 'S Block S112 (CSCD)', 'C43.S112']
['1390', 'S Block S113 (CSCD)', 'C43.S113']
['1391', 'S Block S114 (CSCD)', 'C43.S114']
['1392', 'S Block S115', 'C43.S115']
['1393', 'S Block S116', 'C43.S116']
['1394', 'S Block S117', 'C43.S117']
['1365', 'S Block S119', 'C43.S119']
['1395', 'S Block S120 (CSCD)', 'C43.S120']
['1396', 'S Block S121 (CSCD)', 'C43.S121']
['1366', 'S Block S123', 'C43.S123']
['1397', 'S Block S124 (CSCD)', 'C43.S124']
['1398', 'S Block S125 (CSCD)', 'C43.S125']
['1399', 'S Block S126 (CSCD)', 'C43.S126']
['1400', 'S Block S131', 'C43.S131']
['753', 'S Block S133', 'C43S.S133']
['1401', 'S Block S136', 'C43.S136']
['769', 'S Block S142 (CSCD)', 'C43.S142']
['891', 'S Block S205/S206(PT)', 'C43S.S205-206']
['892', 'S Block S220(PT)', 'C43S.S220']
['893', 'S Block S237(PT)', 'C43S.S237']
['894', 'S Block S241(PT)', 'C43S.S241']
['895', 'S Block S242(PT)', 'C43S.S242']
['896', 'S Block S243(PT)', 'C43S.S243-244']
['897', 'S Block S248(PT)', 'C43S.S248']
['898', 'S Block S250(PT)', 'C43S.S250']
['1104', 'S Block S251(PT)', 'C43S.S251']
['789', 'S Block S Foyer', 'SFOYER']
['1550', 'S Block Speech Clinic 101', 'C43S.S101']
['1020', 'SCA Auditorium (21G15)', 'N01PB21.21G15']
['1282', 'SCA Board Room (24F01)', 'N01PB24.24F01']
